x,y,z,x_c,y_c,z_c,altG,lonG,latG,dop,hdop,altP
-748,15,-1352,-757,13,-1337,0,0,0,0,0,224193,
-765,23,-1366,-757,12,-1337,0,0,0,0,0,223938,
-765,7,-1311,-756,13,-1337,0,0,0,0,0,223682,
-757,7,-1321,-756,13,-1337,0,0,0,0,0,223682,
-763,3,-1302,-757,12,-1337,0,0,0,0,0,223938,
-752,27,-1386,-757,12,-1337,0,0,0,0,0,224618,
-751,11,-1336,-757,12,-1337,0,0,0,0,0,223682,
-765,7,-1311,-756,13,-1337,0,0,0,0,0,223938,
-765,19,-1353,-756,13,-1337,0,0,0,0,0,223938,
-771,11,-1320,-756,12,-1337,0,0,0,0,0,224193,
-763,11,-1331,-756,13,-1337,0,0,0,0,0,224448,
-776,7,-1303,-757,13,-1337,0,0,0,0,0,224193,
-752,11,-1337,-757,13,-1337,0,0,0,0,0,223938,
-765,11,-1327,-757,13,-1337,0,0,0,0,0,223172,
-757,23,-1371,-756,13,-1337,0,0,0,0,0,223938,
-760,23,-1368,-757,13,-1337,0,0,0,0,0,223682,
-757,19,-1355,-758,13,-1337,0,0,0,0,0,223938,
-768,15,-1336,-758,14,-1337,0,0,0,0,0,223427,
-771,3,-1294,-758,13,-1337,0,0,0,0,0,223172,
-760,7,-1317,-758,13,-1337,0,0,0,0,0,223172,
-751,7,-1323,-758,13,-1337,0,0,0,0,0,224448,
-771,23,-1357,-757,13,-1337,0,0,0,0,0,223938,
-746,7,-1328,-757,13,-1337,0,0,0,0,0,223427,
-765,19,-1353,-757,14,-1337,0,0,0,0,0,223172,
-760,19,-1357,-757,13,-1337,0,0,0,0,0,223427,
-751,11,-1339,-757,13,-1337,0,0,0,0,0,223172,
-754,23,-1375,-757,13,-1337,0,0,0,0,0,223682,
-751,11,-1339,-757,13,-1337,0,0,0,0,0,223682,
-757,23,-1371,-756,13,-1337,0,0,0,0,0,222917,
-752,15,-1351,-755,13,-1337,0,0,0,0,0,223172,
-760,19,-1356,-756,12,-1337,0,0,0,0,0,222322,
-771,7,-1309,-756,12,-1337,0,0,0,0,0,223682,
-760,7,-1317,-757,12,-1337,0,0,0,0,0,223427,
-762,19,-1356,-757,12,-1337,0,0,0,0,0,223172,
-760,23,-1371,-757,13,-1337,0,0,0,0,0,223172,
-757,11,-1331,-756,12,-1337,0,0,0,0,0,222662,
-768,15,-1335,-756,12,-1337,0,0,0,0,0,222662,
-782,35,-1397,-756,13,-1337,0,0,0,0,0,222662,
-779,15,-1327,-757,12,-1337,0,0,0,0,0,222917,
-752,3,-1310,-756,13,-1337,0,0,0,0,0,222662,
-738,15,-1357,-757,13,-1337,0,0,0,0,0,222662,
-771,15,-1333,-757,13,-1337,0,0,0,0,0,222662,
-771,-7,-1253,-757,13,-1337,0,0,0,0,0,222662,
-768,-3,-1270,-756,13,-1337,0,0,0,0,0,222322,
-754,23,-1373,-757,13,-1337,0,0,0,0,0,223172,
-760,7,-1319,-757,13,-1337,0,0,0,0,0,222322,
-738,3,-1322,-757,13,-1337,0,0,0,0,0,222662,
-760,11,-1333,-757,13,-1337,0,0,0,0,0,222662,
-754,0,-1296,-757,13,-1337,0,0,0,0,0,222662,
-751,35,-1415,-757,13,-1337,0,0,0,0,0,222917,
-760,23,-1372,-757,13,-1337,0,0,0,0,0,222322,
-765,3,-1299,-757,13,-1337,0,0,0,0,0,222662,
-768,7,-1305,-757,12,-1337,0,0,0,0,0,222322,
-762,3,-1300,-756,12,-1337,0,0,0,0,0,222066,
-757,15,-1342,-756,12,-1337,0,0,0,0,0,222066,
-763,7,-1312,-757,12,-1337,0,0,0,0,0,222662,
-749,7,-1325,-757,12,-1337,0,0,0,0,0,222662,
-757,11,-1330,-756,12,-1337,0,0,0,0,0,222662,
-762,11,-1327,-757,12,-1337,0,0,0,0,0,223172,
-752,7,-1321,-756,12,-1336,0,0,0,0,0,221811,
-746,7,-1329,-756,12,-1336,0,0,0,0,0,221811,
-757,19,-1359,-757,12,-1336,0,0,0,0,0,222917,
-757,3,-1307,-757,13,-1336,0,0,0,0,0,222066,
-757,7,-1319,-757,13,-1336,0,0,0,0,0,222066,
-760,7,-1316,-756,13,-1336,0,0,0,0,0,222066,
-760,15,-1344,-757,12,-1336,0,0,0,0,0,221811,
-749,19,-1364,-757,13,-1336,0,0,0,0,0,222662,
-763,15,-1343,-756,13,-1336,0,0,0,0,0,222066,
-738,3,-1324,-756,12,-1336,0,0,0,0,0,222662,
-749,19,-1363,-756,13,-1336,0,0,0,0,0,222322,
-774,15,-1333,-757,13,-1336,0,0,0,0,0,222066,
-754,15,-1346,-757,13,-1337,0,0,0,0,0,221046,
-763,19,-1350,-757,12,-1337,0,0,0,0,0,222066,
-763,-3,-1274,-757,12,-1337,0,0,0,0,0,222662,
-757,7,-1314,-757,12,-1336,0,0,0,0,0,221556,
-763,7,-1317,-756,12,-1336,0,0,0,0,0,222322,
-746,7,-1326,-755,12,-1336,0,0,0,0,0,222662,
-765,11,-1323,-756,12,-1336,0,0,0,0,0,222066,
-774,15,-1331,-756,12,-1336,0,0,0,0,0,221811,
-763,-3,-1273,-756,13,-1336,0,0,0,0,0,221556,
-768,7,-1308,-755,13,-1336,0,0,0,0,0,222066,
-777,19,-1345,-756,13,-1336,0,0,0,0,0,221556,
-741,26,-1394,-756,13,-1336,0,0,0,0,0,221556,
-757,19,-1360,-755,13,-1337,0,0,0,0,0,222066,
-760,11,-1331,-756,12,-1337,0,0,0,0,0,221811,
-760,19,-1357,-757,12,-1337,0,0,0,0,0,221301,
-765,0,-1287,-757,13,-1336,0,0,0,0,0,221556,
-755,7,-1317,-757,12,-1336,0,0,0,0,0,221811,
-765,11,-1323,-757,13,-1336,0,0,0,0,0,221556,
-757,11,-1330,-757,13,-1336,0,0,0,0,0,221046,
-757,23,-1369,-757,13,-1336,0,0,0,0,0,221556,
-746,27,-1389,-757,12,-1336,0,0,0,0,0,220536,
-768,15,-1338,-758,12,-1336,0,0,0,0,0,221301,
-752,11,-1335,-757,12,-1336,0,0,0,0,0,221811,
-754,11,-1335,-757,13,-1336,0,0,0,0,0,221556,
-760,11,-1329,-757,13,-1336,0,0,0,0,0,221301,
-745,11,-1343,-757,13,-1336,0,0,0,0,0,221556,
-763,19,-1357,-757,14,-1336,0,0,0,0,0,222066,
-777,23,-1359,-757,13,-1336,0,0,0,0,0,221556,
-760,15,-1346,-757,13,-1336,0,0,0,0,0,221556,
-746,3,-1320,-757,13,-1337,0,0,0,0,0,221556,
-771,11,-1323,-757,13,-1337,0,0,0,0,0,221556,
-748,11,-1337,-756,13,-1336,0,0,0,0,0,221301,
-757,15,-1345,-755,13,-1336,0,0,0,0,0,221556,
-757,7,-1319,-756,13,-1336,0,0,0,0,0,221556,
-757,3,-1305,-755,12,-1336,0,0,0,0,0,221556,
-748,15,-1349,-756,13,-1336,0,0,0,0,0,221556,
-751,19,-1363,-756,13,-1336,0,0,0,0,0,221556,
-757,7,-1318,-757,13,-1336,0,0,0,0,0,221811,
-757,15,-1343,-757,12,-1336,0,0,0,0,0,220280,
-768,11,-1321,-758,13,-1336,0,0,0,0,0,222066,
-757,15,-1343,-758,12,-1336,0,0,0,0,0,221556,
-751,11,-1335,-758,12,-1336,0,0,0,0,0,222322,
-760,3,-1301,-758,13,-1336,0,0,0,0,0,222066,
-754,15,-1345,-757,13,-1336,0,0,0,0,0,221046,
-763,15,-1341,-758,13,-1336,0,0,0,0,0,221556,
-760,31,-1396,-757,13,-1336,0,0,0,0,0,222066,
-751,19,-1365,-757,13,-1336,0,0,0,0,0,221811,
-748,23,-1379,-757,13,-1336,0,0,0,0,0,222066,
-754,19,-1362,-757,13,-1336,0,0,0,0,0,221811,
-760,7,-1321,-756,13,-1336,0,0,0,0,0,222066,
-757,15,-1347,-757,13,-1336,0,0,0,0,0,221556,
-757,3,-1309,-757,12,-1336,0,0,0,0,0,222066,
-765,-3,-1272,-756,12,-1336,0,0,0,0,0,222322,
-760,3,-1305,-756,12,-1336,0,0,0,0,0,221556,
-774,19,-1347,-756,12,-1336,0,0,0,0,0,221556,
-724,-7,-1300,-756,12,-1336,0,0,0,0,0,222322,
-774,19,-1345,-756,12,-1336,0,0,0,0,0,222066,
-768,3,-1296,-757,12,-1336,0,0,0,0,0,222066,
-749,15,-1348,-757,12,-1336,0,0,0,0,0,221556,
-757,15,-1347,-757,13,-1336,0,0,0,0,0,222066,
-765,19,-1355,-758,13,-1336,0,0,0,0,0,222066,
-768,19,-1352,-758,13,-1336,0,0,0,0,0,222066,
-751,11,-1338,-759,13,-1336,0,0,0,0,0,222322,
-757,15,-1345,-758,13,-1336,0,0,0,0,0,222662,
-760,11,-1332,-758,13,-1336,0,0,0,0,0,221811,
-763,7,-1318,-758,13,-1336,0,0,0,0,0,221556,
-771,-3,-1270,-758,12,-1336,0,0,0,0,0,222066,
-754,15,-1349,-757,13,-1336,0,0,0,0,0,221301,
-760,0,-1291,-757,12,-1336,0,0,0,0,0,221811,
-752,19,-1364,-756,12,-1336,0,0,0,0,0,222066,
-751,11,-1336,-757,12,-1336,0,0,0,0,0,222662,
-752,11,-1335,-756,12,-1336,0,0,0,0,0,222322,
-751,15,-1349,-757,13,-1336,0,0,0,0,0,221811,
-760,15,-1336,-757,13,-1336,0,0,0,0,0,222066,
-760,15,-1341,-757,13,-1336,0,0,0,0,0,222066,
-776,0,-1273,-757,12,-1336,0,0,0,0,0,222066,
-757,19,-1358,-758,12,-1336,0,0,0,0,0,221811,
-763,15,-1339,-758,13,-1336,0,0,0,0,0,222066,
-752,0,-1297,-757,12,-1336,0,0,0,0,0,222066,
-754,15,-1344,-757,12,-1336,0,0,0,0,0,221811,
-760,23,-1370,-757,13,-1336,0,0,0,0,0,222322,
-760,15,-1343,-757,13,-1336,0,0,0,0,0,222066,
-760,15,-1344,-757,13,-1336,0,0,0,0,0,222322,
-765,3,-1301,-757,12,-1336,0,0,0,0,0,222066,
-757,19,-1363,-757,12,-1336,0,0,0,0,0,222662,
-754,7,-1325,-758,12,-1336,0,0,0,0,0,222066,
-757,11,-1335,-757,13,-1336,0,0,0,0,0,222917,
-763,19,-1357,-757,13,-1336,0,0,0,0,0,222066,
-749,11,-1340,-757,13,-1336,0,0,0,0,0,222066,
-754,7,-1326,-757,13,-1336,0,0,0,0,0,221046,
-760,11,-1330,-756,12,-1336,0,0,0,0,0,221811,
-757,15,-1341,-757,12,-1336,0,0,0,0,0,221811,
-757,15,-1344,-757,13,-1336,0,0,0,0,0,221301,
-760,7,-1316,-758,13,-1336,0,0,0,0,0,221811,
-768,0,-1281,-758,12,-1336,0,0,0,0,0,221556,
-785,7,-1292,-757,12,-1336,0,0,0,0,0,222066,
-760,23,-1367,-757,12,-1336,0,0,0,0,0,221556,
-762,15,-1340,-757,13,-1336,0,0,0,0,0,222066,
-754,23,-1372,-757,13,-1336,0,0,0,0,0,222066,
-740,15,-1358,-758,13,-1336,0,0,0,0,0,222066,
-760,19,-1358,-758,13,-1336,0,0,0,0,0,221556,
-779,15,-1328,-757,14,-1336,0,0,0,0,0,221556,
-748,11,-1339,-757,13,-1336,0,0,0,0,0,221811,
-771,7,-1309,-756,12,-1336,0,0,0,0,0,221556,
-766,11,-1325,-757,12,-1336,0,0,0,0,0,221811,
-768,11,-1321,-757,13,-1336,0,0,0,0,0,221556,
-752,15,-1346,-757,13,-1336,0,0,0,0,0,221046,
-762,7,-1313,-757,12,-1336,0,0,0,0,0,221556,
-760,19,-1354,-757,12,-1336,0,0,0,0,0,222066,
-765,11,-1324,-757,12,-1336,0,0,0,0,0,221556,
-768,11,-1321,-757,12,-1336,0,0,0,0,0,221301,
-749,11,-1336,-757,12,-1336,0,0,0,0,0,221811,
-765,3,-1296,-757,12,-1336,0,0,0,0,0,222066,
-765,0,-1286,-757,12,-1336,0,0,0,0,0,221811,
-754,7,-1320,-757,12,-1336,0,0,0,0,0,221556,
-746,19,-1367,-757,13,-1336,0,0,0,0,0,221811,
-760,19,-1359,-758,13,-1336,0,0,0,0,0,221556,
-757,7,-1324,-758,13,-1336,0,0,0,0,0,221301,
-752,7,-1322,-757,13,-1336,0,0,0,0,0,221811,
-760,15,-1344,-757,13,-1336,0,0,0,0,0,221046,
-760,15,-1343,-757,13,-1336,0,0,0,0,0,221556,
-762,7,-1314,-758,13,-1336,0,0,0,0,0,221046,
-763,3,-1303,-758,12,-1336,0,0,0,0,0,221556,
-765,11,-1327,-758,13,-1336,0,0,0,0,0,220790,
-765,7,-1313,-758,13,-1336,0,0,0,0,0,221811,
-765,27,-1380,-759,13,-1336,0,0,0,0,0,221301,
-754,7,-1321,-758,13,-1336,0,0,0,0,0,220790,
-768,7,-1310,-757,12,-1336,0,0,0,0,0,221301,
-768,19,-1348,-757,13,-1336,0,0,0,0,0,221046,
-746,11,-1341,-757,13,-1336,0,0,0,0,0,221811,
-760,0,-1288,-757,12,-1336,0,0,0,0,0,221046,
-766,3,-1296,-757,12,-1336,0,0,0,0,0,221556,
-754,15,-1347,-758,12,-1336,0,0,0,0,0,221046,
-757,3,-1304,-758,13,-1336,0,0,0,0,0,221556,
-768,15,-1336,-758,13,-1336,0,0,0,0,0,221046,
-760,11,-1329,-758,12,-1336,0,0,0,0,0,221046,
-763,11,-1326,-758,13,-1336,0,0,0,0,0,221046,
-760,15,-1342,-758,13,-1336,0,0,0,0,0,220536,
-752,23,-1373,-757,13,-1336,0,0,0,0,0,220790,
-763,15,-1342,-756,12,-1336,0,0,0,0,0,220280,
-762,19,-1358,-756,12,-1336,0,0,0,0,0,221046,
-741,23,-1382,-756,13,-1336,0,0,0,0,0,220536,
-785,-15,-1208,-757,13,-1336,0,0,0,0,0,220536,
-771,28,-1379,-756,13,-1336,0,0,0,0,0,221301,
-749,0,-1300,-756,13,-1336,0,0,0,0,0,220536,
-771,15,-1335,-756,13,-1336,0,0,0,0,0,220790,
-742,-20,-1244,-756,11,-1336,0,0,0,0,0,220536,
-776,11,-1318,-756,12,-1336,0,0,0,0,0,220790,
-746,3,-1319,-755,12,-1336,0,0,0,0,0,220025,
-763,15,-1340,-755,12,-1336,0,0,0,0,0,220280,
-763,11,-1329,-756,12,-1336,0,0,0,0,0,220790,
-752,11,-1339,-756,13,-1336,0,0,0,0,0,221046,
-765,11,-1330,-756,13,-1336,0,0,0,0,0,220536,
-743,11,-1344,-756,13,-1336,0,0,0,0,0,220790,
-752,11,-1338,-756,12,-1336,0,0,0,0,0,221046,
-760,19,-1358,-755,12,-1336,0,0,0,0,0,221556,
-760,15,-1343,-756,12,-1336,0,0,0,0,0,221046,
-763,19,-1354,-755,12,-1336,0,0,0,0,0,221556,
-749,7,-1328,-756,12,-1336,0,0,0,0,0,221556,
-754,11,-1335,-757,12,-1336,0,0,0,0,0,220536,
-757,7,-1319,-756,12,-1336,0,0,0,0,0,220536,
-751,15,-1351,-756,12,-1337,0,0,0,0,0,220790,
-754,0,-1294,-756,13,-1337,0,0,0,0,0,220536,
-754,15,-1344,-756,13,-1337,0,0,0,0,0,221046,
-760,11,-1329,-756,13,-1337,0,0,0,0,0,220790,
-765,15,-1337,-756,12,-1337,0,0,0,0,0,220790,
-755,0,-1297,-755,12,-1337,0,0,0,0,0,221046,
-751,11,-1338,-756,12,-1337,0,0,0,0,0,220025,
-754,7,-1321,-757,12,-1337,0,0,0,0,0,221556,
-765,15,-1341,-756,12,-1337,0,0,0,0,0,220790,
-755,15,-1348,-757,12,-1337,0,0,0,0,0,221301,
-763,11,-1328,-758,13,-1337,0,0,0,0,0,221556,
-763,-3,-1277,-758,13,-1337,0,0,0,0,0,221046,
-765,11,-1327,-758,12,-1337,0,0,0,0,0,221556,
-760,3,-1305,-757,12,-1337,0,0,0,0,0,221301,
-765,15,-1343,-757,12,-1337,0,0,0,0,0,221556,
-763,11,-1330,-756,12,-1337,0,0,0,0,0,221556,
-763,15,-1340,-757,11,-1337,0,0,0,0,0,221811,
-749,23,-1379,-756,12,-1337,0,0,0,0,0,221556,
-760,7,-1318,-756,12,-1337,0,0,0,0,0,221556,
-757,11,-1332,-756,12,-1336,0,0,0,0,0,221301,
-754,7,-1320,-756,12,-1337,0,0,0,0,0,221811,
-766,7,-1313,-756,12,-1336,0,0,0,0,0,221556,
-760,-3,-1276,-756,12,-1337,0,0,0,0,0,221556,
-765,31,-1393,-756,12,-1336,0,0,0,0,0,221811,
-763,11,-1325,-756,12,-1336,0,0,0,0,0,221556,
-760,3,-1302,-757,12,-1336,0,0,0,0,0,221811,
-751,15,-1354,-757,13,-1336,0,0,0,0,0,222066,
-771,23,-1362,-757,13,-1336,0,0,0,0,0,222662,
-774,-3,-1262,-757,12,-1336,0,0,0,0,0,222662,
-763,11,-1330,-758,13,-1336,0,0,0,0,0,222322,
-762,15,-1342,-757,13,-1336,0,0,0,0,0,222917,
-768,7,-1308,-757,13,-1336,0,0,0,0,0,222066,
-749,19,-1364,-757,12,-1336,0,0,0,0,0,223172,
-760,15,-1341,-757,12,-1336,0,0,0,0,0,223172,
-766,19,-1349,-756,12,-1336,0,0,0,0,0,223172,
-776,11,-1314,-756,13,-1336,0,0,0,0,0,223682,
-766,19,-1350,-757,12,-1336,0,0,0,0,0,222662,
-763,0,-1286,-757,12,-1336,0,0,0,0,0,223172,
-763,19,-1353,-757,13,-1336,0,0,0,0,0,223427,
-757,15,-1343,-757,13,-1336,0,0,0,0,0,223172,
-768,3,-1294,-756,13,-1336,0,0,0,0,0,223682,
-757,15,-1344,-756,13,-1336,0,0,0,0,0,223172,
-752,3,-1311,-756,13,-1336,0,0,0,0,0,223172,
-766,3,-1298,-757,12,-1336,0,0,0,0,0,223172,
-765,3,-1298,-757,12,-1336,0,0,0,0,0,223938,
-757,15,-1345,-757,12,-1336,0,0,0,0,0,223938,
-760,7,-1319,-757,13,-1336,0,0,0,0,0,223172,
-766,-3,-1272,-757,13,-1336,0,0,0,0,0,222322,
-752,11,-1336,-757,13,-1336,0,0,0,0,0,222917,
-752,15,-1354,-757,12,-1337,0,0,0,0,0,222662,
-768,7,-1309,-757,13,-1337,0,0,0,0,0,223172,
-765,24,-1372,-757,13,-1337,0,0,0,0,0,222917,
-760,19,-1357,-757,12,-1337,0,0,0,0,0,222917,
-746,15,-1353,-758,13,-1337,0,0,0,0,0,223427,
-754,0,-1296,-758,12,-1337,0,0,0,0,0,223172,
-760,7,-1318,-759,12,-1337,0,0,0,0,0,223172,
-765,7,-1311,-759,13,-1337,0,0,0,0,0,223172,
-756,7,-1318,-759,13,-1337,0,0,0,0,0,223682,
-748,23,-1376,-758,13,-1337,0,0,0,0,0,223682,
-774,15,-1330,-758,12,-1337,0,0,0,0,0,223172,
-765,11,-1325,-759,12,-1337,0,0,0,0,0,223172,
-754,19,-1358,-758,13,-1337,0,0,0,0,0,223682,
-760,7,-1316,-758,12,-1337,0,0,0,0,0,222917,
-757,3,-1308,-757,12,-1337,0,0,0,0,0,223427,
-754,7,-1323,-757,12,-1337,0,0,0,0,0,223427,
-748,15,-1353,-757,12,-1337,0,0,0,0,0,223172,
-754,11,-1334,-757,13,-1337,0,0,0,0,0,222662,
-760,19,-1359,-758,13,-1337,0,0,0,0,0,223172,
-771,19,-1352,-758,12,-1337,0,0,0,0,0,223172,
-779,19,-1344,-758,13,-1337,0,0,0,0,0,222917,
-757,19,-1359,-758,13,-1337,0,0,0,0,0,223172,
-771,27,-1378,-758,13,-1337,0,0,0,0,0,223172,
-752,7,-1326,-758,13,-1337,0,0,0,0,0,222917,
-768,3,-1295,-758,12,-1337,0,0,0,0,0,223682,
-763,15,-1336,-757,12,-1336,0,0,0,0,0,222662,
-760,0,-1289,-757,12,-1336,0,0,0,0,0,223172,
-757,11,-1330,-757,12,-1336,0,0,0,0,0,223682,
-754,15,-1350,-757,12,-1336,0,0,0,0,0,223172,
-740,19,-1369,-758,12,-1336,0,0,0,0,0,223427,
-760,19,-1358,-757,12,-1336,0,0,0,0,0,223682,
-751,3,-1312,-757,13,-1336,0,0,0,0,0,223682,
-760,11,-1334,-756,13,-1336,0,0,0,0,0,222917,
-754,19,-1362,-757,13,-1336,0,0,0,0,0,223172,
-752,11,-1339,-756,13,-1337,0,0,0,0,0,223938,
-749,7,-1327,-756,13,-1337,0,0,0,0,0,223172,
-771,15,-1338,-757,12,-1337,0,0,0,0,0,223682,
-760,15,-1346,-757,13,-1337,0,0,0,0,0,223172,
-754,11,-1336,-757,12,-1337,0,0,0,0,0,223172,
-760,11,-1330,-757,12,-1337,0,0,0,0,0,223172,
-757,15,-1345,-757,12,-1337,0,0,0,0,0,223682,
-751,11,-1337,-757,12,-1337,0,0,0,0,0,223172,
-746,15,-1353,-756,12,-1337,0,0,0,0,0,223172,
-752,11,-1334,-756,12,-1337,0,0,0,0,0,223427,
-756,23,-1374,-756,13,-1337,0,0,0,0,0,224193,
-765,15,-1341,-756,12,-1337,0,0,0,0,0,223938,
-765,15,-1340,-757,12,-1337,0,0,0,0,0,223682,
-754,39,-1426,-757,13,-1337,0,0,0,0,0,223427,
-765,23,-1367,-757,13,-1337,0,0,0,0,0,223682,
-744,7,-1327,-757,13,-1337,0,0,0,0,0,224193,
-757,7,-1317,-757,13,-1337,0,0,0,0,0,224193,
-768,19,-1348,-757,13,-1337,0,0,0,0,0,224448,
-763,3,-1303,-757,13,-1337,0,0,0,0,0,223682,
-746,7,-1327,-757,12,-1337,0,0,0,0,0,224193,
-743,15,-1356,-757,12,-1337,0,0,0,0,0,224193,
-762,19,-1357,-757,12,-1337,0,0,0,0,0,224193,
-771,7,-1309,-757,12,-1337,0,0,0,0,0,224448,
-752,19,-1362,-756,13,-1337,0,0,0,0,0,224193,
-757,11,-1334,-756,13,-1337,0,0,0,0,0,224618,
-754,11,-1337,-756,12,-1337,0,0,0,0,0,224448,
-763,11,-1325,-756,12,-1337,0,0,0,0,0,224193,
-746,-3,-1291,-756,13,-1337,0,0,0,0,0,224448,
-760,7,-1316,-757,13,-1337,0,0,0,0,0,224448,
-768,11,-1321,-757,13,-1337,0,0,0,0,0,224448,
-768,27,-1377,-756,13,-1337,0,0,0,0,0,225129,
-765,15,-1336,-756,12,-1337,0,0,0,0,0,225639,
-718,-3,-1313,-755,13,-1337,0,0,0,0,0,225129,
-757,19,-1356,-755,13,-1337,0,0,0,0,0,224618,
-757,11,-1332,-755,12,-1337,0,0,0,0,0,224873,
-760,19,-1357,-755,12,-1337,0,0,0,0,0,225129,
-776,-3,-1263,-756,12,-1337,0,0,0,0,0,225129,
-777,19,-1346,-756,12,-1337,0,0,0,0,0,225639,
-763,-11,-1252,-756,12,-1337,0,0,0,0,0,225639,
-763,3,-1301,-757,12,-1337,0,0,0,0,0,225129,
-757,11,-1335,-757,13,-1337,0,0,0,0,0,225129,
-756,23,-1373,-757,13,-1337,0,0,0,0,0,225639,
-768,7,-1311,-757,13,-1337,0,0,0,0,0,225129,
-746,15,-1351,-757,13,-1337,0,0,0,0,0,225894,
-760,15,-1345,-757,12,-1337,0,0,0,0,0,225894,
-749,11,-1337,-757,12,-1337,0,0,0,0,0,225639,
-757,15,-1343,-757,13,-1337,0,0,0,0,0,226150,
-771,7,-1303,-758,13,-1337,0,0,0,0,0,225384,
-757,15,-1343,-757,13,-1337,0,0,0,0,0,226150,
-749,7,-1323,-757,13,-1337,0,0,0,0,0,225639,
-749,15,-1350,-757,13,-1337,0,0,0,0,0,226150,
-763,11,-1326,-756,12,-1337,0,0,0,0,0,225639,
-768,19,-1349,-757,12,-1337,0,0,0,0,0,226745,
-757,15,-1346,-756,13,-1337,0,0,0,0,0,225639,
-763,23,-1372,-756,13,-1337,0,0,0,0,0,226150,
-765,3,-1300,-757,12,-1337,0,0,0,0,0,226150,
-768,11,-1329,-757,12,-1337,0,0,0,0,0,225894,
-771,3,-1296,-758,13,-1337,0,0,0,0,0,226150,
-762,15,-1344,-757,13,-1337,0,0,0,0,0,226745,
-760,7,-1319,-757,14,-1337,0,0,0,0,0,225639,
-760,19,-1357,-758,13,-1337,0,0,0,0,0,225894,
-779,15,-1327,-759,14,-1337,0,0,0,0,0,225639,
-752,0,-1299,-758,13,-1337,0,0,0,0,0,226150,
-768,23,-1361,-758,14,-1337,0,0,0,0,0,226405,
-751,15,-1348,-758,14,-1337,0,0,0,0,0,226405,
-768,3,-1294,-758,13,-1337,0,0,0,0,0,226150,
-762,11,-1326,-758,12,-1337,0,0,0,0,0,225639,
-754,11,-1333,-758,12,-1337,0,0,0,0,0,225639,
-757,7,-1319,-758,12,-1337,0,0,0,0,0,225639,
-766,0,-1284,-759,12,-1337,0,0,0,0,0,225894,
-763,15,-1341,-759,13,-1337,0,0,0,0,0,225894,
-754,7,-1319,-759,13,-1337,0,0,0,0,0,225384,
-754,11,-1334,-759,13,-1337,0,0,0,0,0,225894,
-757,11,-1330,-758,13,-1337,0,0,0,0,0,226150,
-752,15,-1350,-758,13,-1337,0,0,0,0,0,225384,
-771,23,-1362,-758,13,-1337,0,0,0,0,0,226745,
-757,23,-1373,-758,13,-1337,0,0,0,0,0,225894,
-757,23,-1371,-758,13,-1337,0,0,0,0,0,225639,
-774,11,-1323,-757,13,-1337,0,0,0,0,0,226150,
-771,3,-1296,-757,14,-1337,0,0,0,0,0,225639,
-743,15,-1353,-758,13,-1337,0,0,0,0,0,224873,
-757,23,-1369,-758,13,-1337,0,0,0,0,0,225639,
-765,3,-1296,-758,13,-1337,0,0,0,0,0,225384,
-760,23,-1368,-758,13,-1337,0,0,0,0,0,225129,
-765,7,-1313,-757,13,-1337,0,0,0,0,0,224873,
-760,23,-1369,-756,13,-1337,0,0,0,0,0,224618,
-752,7,-1324,-756,13,-1337,0,0,0,0,0,225129,
-757,3,-1306,-756,12,-1337,0,0,0,0,0,225639,
-763,11,-1326,-755,12,-1337,0,0,0,0,0,225639,
-743,19,-1372,-755,13,-1337,0,0,0,0,0,225639,
-762,0,-1293,-755,12,-1337,0,0,0,0,0,225384,
-754,3,-1311,-755,12,-1337,0,0,0,0,0,225129,
-749,7,-1325,-756,13,-1337,0,0,0,0,0,225129,
-768,3,-1296,-756,13,-1337,0,0,0,0,0,225129,
-748,11,-1338,-757,13,-1337,0,0,0,0,0,225129,
-774,11,-1318,-757,12,-1337,0,0,0,0,0,225129,
-757,19,-1358,-757,13,-1337,0,0,0,0,0,224618,
-771,3,-1294,-757,12,-1337,0,0,0,0,0,224618,
-757,11,-1335,-757,12,-1337,0,0,0,0,0,224618,
-762,27,-1382,-757,13,-1337,0,0,0,0,0,224618,
-765,11,-1327,-758,13,-1337,0,0,0,0,0,225129,
-760,27,-1381,-757,12,-1337,0,0,0,0,0,225129,
-760,15,-1342,-757,13,-1337,0,0,0,0,0,224873,
-749,19,-1362,-757,13,-1337,0,0,0,0,0,224873,
-765,7,-1312,-757,13,-1337,0,0,0,0,0,224618,
-763,11,-1327,-757,12,-1337,0,0,0,0,0,224448,
-774,19,-1343,-757,13,-1337,0,0,0,0,0,225129,
-746,11,-1340,-758,13,-1337,0,0,0,0,0,225384,
-757,15,-1347,-757,13,-1337,0,0,0,0,0,225129,
-756,11,-1335,-757,12,-1337,0,0,0,0,0,225129,
-765,23,-1370,-757,13,-1337,0,0,0,0,0,224618,
-765,3,-1300,-757,12,-1337,0,0,0,0,0,224873,
-760,3,-1306,-757,12,-1337,0,0,0,0,0,224873,
-760,15,-1346,-756,13,-1337,0,0,0,0,0,225639,
-754,7,-1324,-756,13,-1337,0,0,0,0,0,224618,
-763,3,-1301,-757,12,-1337,0,0,0,0,0,224193,
-760,15,-1344,-756,12,-1337,0,0,0,0,0,224193,
-760,11,-1330,-757,12,-1337,0,0,0,0,0,224448,
-757,7,-1317,-757,13,-1337,0,0,0,0,0,224448,
-763,15,-1338,-756,13,-1337,0,0,0,0,0,223682,
